Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Data Base Consulta,Data Rentabilidade Ref,Fallback Rentabilidade,Dias Úteis Fallback,Alerta Rentabilidade Defasada,Perfis,URL,CNPJ,codfundo,Perfil de Risco,Taxa Adm (%),Aplicacao Minima (R$),Aplicacao Adicional Minima (R$),Resgate Minimo (R$),Saldo Minimo (R$),Conversao Aplicacao,Conversao Resgate,Pagamento Resgate,Benchmark Oficial,Estratégia,Status de Captação,Classificação Tributária,Classificação Investidor,Horário Limite Aplicação,Horário Limite Resgate,Adiantamento de Resgate,Modalidade Adiantamento,Percentual Adiantamento (%),Público Alvo,Segmentos,Movimentação Automática,Carência,Fim Carência,ASG,Razão Social,Observação Operacional,doc_lamina,doc_regulamento,doc_inf_comp,doc_comunicado,doc_carta,doc_boletim,doc_termo,doc_sumario,doc_raio_x
ACOES,CAIXA FIF AÇÕES INFRAESTRUTURA RESP LTDA,CAIXA FIF ACOES INFRAESTRUTURA RESP LTDA,19/04/2010,"2,83714600","-0,258","-0,09","4,09","14,61","122,912",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-infraestrutura,10.551.382/0001-03,5398,Arrojado,2.0,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IBOV,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA INFRAESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5398.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5398.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5398.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5398.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5398.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5398.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5398.pdf,,
ACOES,CAIXA ATENA FIC FIF AÇÕES LIVRE QUANT RESP LTDA,CAIXA ATENA FIC FIF ACOES LIVRE QUANT RESP LTDA,31/07/2019,"1,78357700","-0,385","-1,91","-7,94","5,33","46,880",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ,http://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/FIC-FIA-acoes-livres/Paginas/default.aspx,22.791.154/0001-81,5978,Arrojado,2.0,0.01,0.01,0.01,0.01,D+1 (du),D+13 (du),D+15 (du),IBOV,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA ATENA AÇÕES LIVRE QUANT FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,Fundo aberto para aplicações a partir de 20/05/2025 inclusive,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5978.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5978.pdf,,https://web.microsoftstream.com/video/c97500d6-f87e-4c24-a7f6-50fa0a703f14?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
ACOES,CAIXA FIF AÇÕES PETROBRAS PRÉ-SAL RESP LTDA,CAIXA FIF ACOES PETROBRAS PRE-SAL RESP LTDA,28/09/2010,"6,16917900","3,077","4,77","31,52","31,03","109,430",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-petrobras-pre-sal,11.060.594/0001-42,5420,Arrojado,0.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),PETR4,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA PETROBRAS PRÉ-SAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5420.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5420.pdf,,
ACOES,CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA,CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA,23/10/2019,"1.232,03120900","-1,015","-1,93","-9,87","-10,36","40,454",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/Caixa-FI-Acoes-Banco-do-Brasil-Plus/Paginas/default.aspx,30.068.271/0001-40,6447,Arrojado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IBOV,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA BANCO DO BRASIL PLUS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"Pessoas Físicas, Pessoas Jurídicas e Regimes Próprios de Previdência Social (RPPS) que atendam aos critérios de qualificação definidos no Regulamento, residentes e/ou com sede no Brasil.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6447.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6447.pdf,,
ACOES,CAIXA FIF AÇÕES VALE DO RIO DOCE RESP LTDA,CAIXA FIF ACOES VALE DO RIO DOCE RESP LTDA,20/02/2002,"34,35637000","-4,583","-6,66","-0,55","40,88","575,377",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-vale-rio-doce,04.885.820/0001-69,5301,Arrojado,2.0,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),VALE3,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA VALE DO RIO DOCE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5301.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5301.pdf,,
ACOES,CAIXA FIF ACOES SEGURIDADE RESP LTDA,CAIXA FIF ACOES SEGURIDADE RESP LTDA,03/05/2021,"3,19722700","1,049","7,07","31,98","56,71","520,849",PF,08/07/2026,08/07/2026,Não,0,Não,GOV | PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-seguridade/Paginas/default.aspx,30.068.049/0001-47,6499,Arrojado,0.2,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IBOV,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,2021-06-13T00:00:00Z,Não,CAIXA SEGURIDADE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"Canal de distribuição: Rede CAIXA, IBC. A reserva inicial, no âmbito da OFERTA, será feita por meio do Home Broker CAIXA. Resgates: Lock up de 45 dias. Inicio dia 30/04/2021 - Termino 13/06/2021. Liberado resgate a partir do dia 14/06/2021 (segunda-feira).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6499.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6499.pdf,,
ACOES,CAIXA FIF AÇÕES IBRX ATIVO RESP LTDA,CAIXA FIF ACOES IBRX ATIVO RESP LTDA,12/09/2005,"4,67700300","-1,740","-2,20","4,21","20,37","22,786",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibrx-ativo,05.164.370/0001-88,5392,Arrojado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IBX,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA IBRX ATIVO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5392.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5392.pdf,,
ACOES,CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA,CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA,26/01/2021,"1.502,64628700","-0,939","-0,73","3,25","14,68","30,065",PF,08/07/2026,08/07/2026,Não,0,Não,GOV | PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/caixa-fia-indexa-setor-financeiro/Paginas/default.aspx,40.209.029/0001-00,6530,Arrojado,0.8,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IFNC,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA INDEXA SETOR FINANCEIRO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6530.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6530.pdf,,
ACOES,CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA,CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA,02/09/2021,"1,88626400","-0,639","-1,02","-7,28","4,53","1,700",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fic-fia-dividendos-quantitativo/Paginas/default.aspx,42.120.405/0001-03,6591,Arrojado,2.0,0.01,0.01,0.01,0.01,D+1 (du),D+13 (du),D+15 (du),IDIV,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,NÃO SE APLICA,NÃO SE APLICA,,"[""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA DIVIDENDOS QUANTITATIVO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESP LIMITADA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6591.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6591.pdf,,
ACOES,CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA,CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA,12/09/2005,"5,72566900","-0,811","-0,83","6,43","22,64","41,983",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-pibb-sem-opcao-de-venda,05.164.361/0001-97,5393,Arrojado,0.8,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),PIBB11,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,,,Não,Não,,Não,CAIXA INDEXA PIBB IBRX-50 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"Pessoas Físicas e Pessoas Jurídicas que atendam aos critérios de qualificação definidos no Regulamento, residentes e/ou com sede no Brasil. A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5393.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5393.pdf,,
ACOES,CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA,CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA,01/02/2007,"2,16555700","-0,969","-1,69","3,21","18,99","34,701",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibovespa-ativo,08.046.355/0001-23,5394,Arrojado,2.0,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IBOV,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA IBOVESPA ATIVO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5394.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5394.pdf,,
ACOES,CAIXA FIF AÇÕES PETROBRÁS RESP LTDA,CAIXA FIF ACOES PETROBRAS RESP LTDA,10/07/2000,"40,13748100","2,734","5,54","37,48","30,60","783,501",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-petrobras,03.914.671/0001-56,48,Arrojado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),PETR3,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA PETROBRAS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0048.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0048.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0048.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0048.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_48.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_48.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0048.pdf,,
ACOES,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,14/06/2022,"0,82071200","-0,525","-2,20","-14,74","-20,21","2,816",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-indexa-iagro/Paginas/default.aspx,45.443.601/0001-07,6620,Arrojado,0.8,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),OUTROS,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA INDEXA IAGRO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6620.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6620.pdf,,
ACOES,CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA,CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA,05/11/2021,"1,21099200","-0,414","0,29","0,06","15,18","3,837",PF,08/07/2026,08/07/2026,Não,0,Não,PF | PJ | RPPS,http://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/FIA-Institucional-BDR-nivel-I/Paginas/default.aspx,43.760.251/0001-87,6593,Arrojado,1.0,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),BDRX,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA COMPROMISSO BDR NÍVEL I FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6593.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6593.pdf,,
